ngram_ids,count,smoothed_count
"(96, 204)",13,13.01
"(85, 1335)",13,13.01
"(213, 538)",13,13.01
"(241, 315)",13,13.01
"(88, 807)",13,13.01
"(807, 101)",13,13.01
"(606, 579)",13,13.01
"(98, 579)",13,13.01
"(96, 127)",13,13.01
"(348, 54)",13,13.01
"(72, 88)",13,13.01
"(339, 9)",13,13.01
"(54, 722)",13,13.01
"(54, 496)",13,13.01
"(34, 252)",13,13.01
"(101, 188)",13,13.01
"(204, 605)",13,13.01
"(1053, 54)",13,13.01
"(134, 102)",13,13.01
"(134, 407)",13,13.01
"(190, 89)",13,13.01
"(1390, 691)",13,13.01
"(93, 142)",13,13.01
"(223, 385)",13,13.01
"(786, 102)",13,13.01
"(117, 135)",13,13.01
"(96, 509)",13,13.01
"(875, 9)",13,13.01
"(85, 45)",13,13.01
"(9, 171)",13,13.01
"(570, 88)",13,13.01
"(54, 904)",13,13.01
"(106, 288)",13,13.01
"(88, 1442)",13,13.01
"(226, 225)",13,13.01
"(11, 33)",13,13.01
"(422, 54)",13,13.01
"(54, 1613)",13,13.01
"(9, 254)",13,13.01
"(380, 153)",13,13.01
"(54, 882)",13,13.01
"(34, 136)",13,13.01
"(539, 190)",13,13.01
"(636, 9)",13,13.01
"(93, 521)",13,13.01
"(88, 2895)",13,13.01
"(88, 570)",13,13.01
"(88, 672)",13,13.01
"(508, 54)",13,13.01
"(315, 97)",13,13.01
"(134, 451)",13,13.01
"(95, 348)",13,13.01
"(88, 1214)",13,13.01
"(93, 214)",13,13.01
"(267, 135)",13,13.01
"(281, 744)",13,13.01
"(413, 93)",13,13.01
"(89, 127)",13,13.01
"(88, 2299)",13,13.01
"(106, 109)",12,12.01
"(9, 1960)",12,12.01
"(89, 519)",12,12.01
"(184, 1679)",12,12.01
"(11, 1485)",12,12.01
"(73, 1104)",12,12.01
"(308, 153)",12,12.01
"(93, 288)",12,12.01
"(109, 93)",12,12.01
"(380, 133)",12,12.01
"(93, 61)",12,12.01
"(99, 155)",12,12.01
"(9, 2720)",12,12.01
"(870, 88)",12,12.01
"(93, 240)",12,12.01
"(54, 1254)",12,12.01
"(3, 297)",12,12.01
"(296, 161)",12,12.01
"(445, 97)",12,12.01
"(89, 109)",12,12.01
"(214, 88)",12,12.01
"(549, 11)",12,12.01
"(875, 11)",12,12.01
"(313, 11)",12,12.01
"(596, 54)",12,12.01
"(664, 94)",12,12.01
"(744, 134)",12,12.01
"(317, 109)",12,12.01
"(9, 506)",12,12.01
"(34, 213)",12,12.01
"(190, 24)",12,12.01
"(101, 386)",12,12.01
"(440, 93)",12,12.01
"(88, 2038)",12,12.01
"(916, 11)",12,12.01
"(1874, 537)",12,12.01
"(88, 30)",12,12.01
"(377, 496)",12,12.01
"(88, 179)",12,12.01
"(497, 127)",12,12.01
"(109, 84)",12,12.01
"(1055, 2335)",12,12.01
"(475, 11)",12,12.01
"(436, 236)",12,12.01
"(293, 9)",12,12.01
"(549, 160)",12,12.01
"(227, 97)",12,12.01
"(595, 84)",12,12.01
"(88, 1032)",12,12.01
"(101, 32)",12,12.01
"(141, 1819)",12,12.01
"(449, 153)",12,12.01
"(163, 333)",12,12.01
"(471, 117)",12,12.01
"(161, 94)",12,12.01
"(93, 188)",12,12.01
"(136, 1720)",12,12.01
"(256, 11)",12,12.01
"(539, 9)",12,12.01
"(2604, 84)",12,12.01
"(106, 128)",12,12.01
"(3, 433)",12,12.01
"(332, 93)",12,12.01
"(824, 11)",12,12.01
"(88, 438)",12,12.01
"(547, 114)",12,12.01
"(155, 135)",12,12.01
"(93, 554)",12,12.01
"(88, 1726)",12,12.01
"(315, 153)",12,12.01
"(356, 153)",12,12.01
"(117, 90)",12,12.01
"(93, 390)",12,12.01
"(116, 552)",12,12.01
"(11, 386)",12,12.01
"(54, 671)",12,12.01
"(369, 9)",12,12.01
"(440, 9)",12,12.01
"(163, 245)",12,12.01
"(502, 9)",12,12.01
"(590, 11)",12,12.01
"(88, 293)",12,12.01
"(58, 9)",12,12.01
"(2008, 1639)",12,12.01
"(181, 548)",12,12.01
"(281, 163)",12,12.01
"(11, 1390)",12,12.01
"(2229, 2739)",12,12.01
"(296, 286)",12,12.01
"(160, 128)",12,12.01
"(54, 590)",12,12.01
"(737, 10)",12,12.01
"(78, 93)",12,12.01
"(114, 844)",12,12.01
"(1414, 9)",12,12.01
"(709, 9)",12,12.01
"(533, 84)",12,12.01
"(292, 34)",12,12.01
"(102, 113)",12,12.01
"(1053, 127)",12,12.01
"(34, 407)",12,12.01
"(96, 190)",12,12.01
"(220, 9)",12,12.01
"(759, 236)",12,12.01
"(11, 960)",12,12.01
"(938, 591)",12,12.01
"(296, 54)",12,12.01
"(225, 11)",12,12.01
"(142, 190)",12,12.01
"(88, 1382)",12,12.01
"(88, 690)",12,12.01
"(10, 2585)",12,12.01
"(539, 88)",12,12.01
"(1576, 9)",12,12.01
"(109, 252)",12,12.01
"(134, 458)",12,12.01
"(339, 190)",12,12.01
"(163, 396)",12,12.01
"(591, 93)",12,12.01
"(113, 102)",12,12.01
"(117, 219)",12,12.01
"(605, 9)",12,12.01
"(240, 443)",12,12.01
"(134, 244)",12,12.01
"(160, 88)",12,12.01
"(188, 1205)",12,12.01
"(11, 1313)",12,12.01
"(181, 136)",12,12.01
"(353, 54)",12,12.01
"(2937, 535)",12,12.01
"(524, 11)",12,12.01
"(10, 2184)",12,12.01
"(848, 101)",12,12.01
"(2624, 328)",12,12.01
"(89, 132)",12,12.01
"(554, 96)",12,12.01
"(445, 9)",12,12.01
"(1518, 102)",12,12.01
"(213, 344)",12,12.01
"(240, 503)",12,12.01
"(163, 582)",12,12.01
"(254, 94)",12,12.01
"(297, 181)",12,12.01
"(95, 93)",12,12.01
"(93, 114)",12,12.01
"(344, 161)",12,12.01
"(9, 219)",12,12.01
"(389, 709)",12,12.01
"(88, 1674)",12,12.01
"(11, 2016)",12,12.01
"(386, 93)",12,12.01
"(72, 54)",12,12.01
"(451, 114)",12,12.01
"(127, 236)",12,12.01
"(117, 1041)",12,12.01
"(506, 89)",12,12.01
"(135, 377)",11,11.01
"(288, 109)",11,11.01
"(161, 332)",11,11.01
"(101, 226)",11,11.01
"(103, 254)",11,11.01
"(34, 1360)",11,11.01
"(352, 9)",11,11.01
"(101, 191)",11,11.01
"(142, 236)",11,11.01
"(163, 748)",11,11.01
"(739, 103)",11,11.01
"(54, 607)",11,11.01
"(256, 84)",11,11.01
"(1017, 9)",11,11.01
"(93, 558)",11,11.01
"(3, 45)",11,11.01
"(10, 480)",11,11.01
"(88, 1202)",11,11.01
"(259, 9)",11,11.01
"(88, 2937)",11,11.01
"(2030, 102)",11,11.01
"(88, 330)",11,11.01
"(167, 835)",11,11.01
"(319, 9)",11,11.01
"(382, 11)",11,11.01
"(104, 88)",11,11.01
"(88, 371)",11,11.01
"(109, 3)",11,11.01
"(88, 1909)",11,11.01
"(556, 11)",11,11.01
"(296, 88)",11,11.01
"(161, 267)",11,11.01
"(104, 54)",11,11.01
"(88, 629)",11,11.01
"(307, 9)",11,11.01
"(142, 127)",11,11.01
"(163, 88)",11,11.01
"(103, 190)",11,11.01
"(3, 85)",11,11.01
"(422, 101)",11,11.01
"(2585, 10)",11,11.01
"(193, 219)",11,11.01
"(244, 433)",11,11.01
"(386, 117)",11,11.01
"(102, 572)",11,11.01
"(678, 93)",11,11.01
"(9, 386)",11,11.01
"(98, 397)",11,11.01
"(3, 44)",11,11.01
"(117, 127)",11,11.01
"(85, 1576)",11,11.01
"(388, 11)",11,11.01
"(89, 241)",11,11.01
"(1126, 9)",11,11.01
"(2004, 103)",11,11.01
"(1519, 438)",11,11.01
"(11, 1204)",11,11.01
"(397, 98)",11,11.01
"(88, 59)",11,11.01
"(241, 9)",11,11.01
"(88, 310)",11,11.01
"(9, 135)",11,11.01
"(88, 114)",11,11.01
"(1362, 93)",11,11.01
"(445, 109)",11,11.01
"(127, 160)",11,11.01
"(429, 286)",11,11.01
"(263, 114)",11,11.01
"(420, 1068)",11,11.01
"(342, 101)",11,11.01
"(261, 2109)",11,11.01
"(762, 11)",11,11.01
"(397, 388)",11,11.01
"(98, 816)",11,11.01
"(981, 11)",11,11.01
"(134, 93)",11,11.01
"(101, 357)",11,11.01
"(11, 39)",11,11.01
"(135, 72)",11,11.01
"(135, 1423)",11,11.01
"(93, 917)",11,11.01
"(93, 112)",11,11.01
"(181, 333)",11,11.01
"(396, 89)",11,11.01
"(9, 240)",11,11.01
"(1354, 10)",11,11.01
"(460, 339)",11,11.01
"(54, 179)",11,11.01
"(429, 102)",11,11.01
"(204, 1126)",11,11.01
"(220, 147)",11,11.01
"(203, 539)",11,11.01
"(288, 106)",11,11.01
"(443, 11)",11,11.01
"(219, 201)",11,11.01
"(705, 88)",11,11.01
"(565, 358)",11,11.01
"(29, 260)",11,11.01
"(558, 88)",11,11.01
"(1124, 9)",11,11.01
"(329, 436)",11,11.01
"(521, 153)",11,11.01
"(271, 109)",11,11.01
"(88, 950)",11,11.01
"(958, 101)",11,11.01
"(103, 161)",11,11.01
"(1138, 11)",11,11.01
"(101, 541)",11,11.01
"(85, 668)",11,11.01
"(93, 184)",11,11.01
"(896, 11)",11,11.01
"(429, 161)",11,11.01
"(452, 11)",11,11.01
"(480, 93)",11,11.01
"(88, 397)",11,11.01
"(97, 697)",11,11.01
"(117, 11)",11,11.01
"(54, 714)",11,11.01
"(1134, 11)",11,11.01
"(595, 9)",11,11.01
"(136, 415)",11,11.01
"(113, 244)",11,11.01
"(1531, 101)",11,11.01
"(386, 2930)",11,11.01
"(136, 548)",11,11.01
"(237, 171)",11,11.01
"(3, 33)",11,11.01
"(386, 84)",11,11.01
"(93, 72)",11,11.01
"(171, 237)",11,11.01
"(396, 88)",11,11.01
"(11, 1642)",11,11.01
"(415, 89)",11,11.01
"(3, 460)",11,11.01
"(132, 204)",11,11.01
"(34, 893)",11,11.01
"(289, 160)",11,11.01
"(3, 1237)",11,11.01
"(85, 1109)",11,11.01
"(109, 244)",11,11.01
"(38, 100)",11,11.01
"(1003, 96)",11,11.01
"(197, 155)",11,11.01
"(127, 219)",11,11.01
"(219, 296)",11,11.01
"(135, 1220)",11,11.01
"(72, 399)",11,11.01
"(2818, 499)",11,11.01
"(9, 204)",11,11.01
"(3, 223)",11,11.01
"(272, 339)",11,11.01
"(1353, 153)",11,11.01
"(560, 1038)",11,11.01
"(163, 271)",11,11.01
"(102, 236)",11,11.01
"(7, 93)",11,11.01
"(132, 101)",11,11.01
"(385, 11)",11,11.01
"(54, 315)",11,11.01
"(9, 271)",11,11.01
"(99, 190)",11,11.01
"(1335, 172)",10,10.01
"(548, 101)",10,10.01
"(388, 102)",10,10.01
"(260, 206)",10,10.01
"(236, 93)",10,10.01
"(204, 198)",10,10.01
"(376, 10)",10,10.01
"(85, 803)",10,10.01
"(109, 132)",10,10.01
"(88, 2765)",10,10.01
"(97, 9)",10,10.01
"(271, 241)",10,10.01
"(109, 484)",10,10.01
"(304, 9)",10,10.01
"(2129, 101)",10,10.01
"(76, 963)",10,10.01
"(88, 702)",10,10.01
"(504, 133)",10,10.01
"(54, 761)",10,10.01
"(2878, 102)",10,10.01
"(344, 109)",10,10.01
"(34, 1162)",10,10.01
"(465, 1351)",10,10.01
"(2527, 1504)",10,10.01
"(160, 488)",10,10.01
"(637, 34)",10,10.01
"(11, 1335)",10,10.01
"(339, 197)",10,10.01
"(702, 11)",10,10.01
"(58, 11)",10,10.01
"(968, 9)",10,10.01
"(9, 968)",10,10.01
"(184, 981)",10,10.01
"(446, 9)",10,10.01
"(31, 849)",10,10.01
"(1517, 201)",10,10.01
"(134, 329)",10,10.01
"(93, 1045)",10,10.01
"(940, 111)",10,10.01
"(88, 1645)",10,10.01
"(446, 127)",10,10.01
"(798, 11)",10,10.01
"(142, 113)",10,10.01
"(399, 9)",10,10.01
"(134, 213)",10,10.01
"(816, 98)",10,10.01
"(127, 54)",10,10.01
"(88, 171)",10,10.01
"(117, 282)",10,10.01
"(698, 11)",10,10.01
"(136, 570)",10,10.01
"(99, 142)",10,10.01
"(32, 139)",10,10.01
"(296, 94)",10,10.01
"(188, 198)",10,10.01
"(109, 308)",10,10.01
"(1054, 11)",10,10.01
"(993, 11)",10,10.01
"(139, 211)",10,10.01
"(1031, 454)",10,10.01
"(1261, 9)",10,10.01
"(193, 236)",10,10.01
"(54, 1323)",10,10.01
"(2692, 73)",10,10.01
"(134, 220)",10,10.01
"(97, 678)",10,10.01
"(1586, 101)",10,10.01
"(2794, 89)",10,10.01
"(1093, 11)",10,10.01
"(24, 153)",10,10.01
"(102, 109)",10,10.01
"(10, 438)",10,10.01
"(102, 1227)",10,10.01
"(93, 69)",10,10.01
"(2116, 102)",10,10.01
"(34, 220)",10,10.01
"(101, 549)",10,10.01
"(1279, 9)",10,10.01
"(2318, 1285)",10,10.01
"(93, 708)",10,10.01
"(88, 1465)",10,10.01
"(545, 93)",10,10.01
"(2591, 10)",10,10.01
"(685, 142)",10,10.01
"(31, 2048)",10,10.01
"(11, 1065)",10,10.01
"(93, 57)",10,10.01
"(429, 254)",10,10.01
"(144, 1998)",10,10.01
"(193, 127)",10,10.01
"(153, 548)",10,10.01
"(147, 488)",10,10.01
"(191, 106)",10,10.01
"(93, 319)",10,10.01
"(950, 93)",10,10.01
"(85, 29)",10,10.01
"(2332, 1450)",10,10.01
"(671, 9)",10,10.01
"(712, 94)",10,10.01
"(171, 438)",10,10.01
"(94, 171)",10,10.01
"(826, 54)",10,10.01
"(88, 2209)",10,10.01
"(153, 715)",10,10.01
"(93, 1192)",10,10.01
"(102, 696)",10,10.01
"(312, 2501)",10,10.01
"(88, 31)",10,10.01
"(88, 1818)",10,10.01
"(184, 54)",10,10.01
"(2216, 49)",10,10.01
"(116, 281)",10,10.01
"(101, 1068)",10,10.01
"(245, 127)",10,10.01
"(127, 315)",10,10.01
"(84, 1545)",10,10.01
"(330, 11)",10,10.01
"(88, 1931)",10,10.01
"(345, 285)",10,10.01
"(917, 93)",10,10.01
"(388, 95)",10,10.01
"(917, 11)",10,10.01
"(453, 203)",10,10.01
"(88, 745)",10,10.01
"(88, 912)",10,10.01
"(132, 241)",10,10.01
"(794, 11)",10,10.01
"(88, 1366)",10,10.01
"(433, 149)",10,10.01
"(271, 102)",10,10.01
"(98, 236)",10,10.01
"(116, 160)",10,10.01
"(88, 399)",10,10.01
"(471, 93)",10,10.01
"(135, 873)",10,10.01
"(606, 54)",10,10.01
"(34, 442)",10,10.01
"(184, 1675)",10,10.01
"(348, 97)",10,10.01
"(88, 2684)",10,10.01
"(533, 117)",10,10.01
"(117, 589)",10,10.01
"(11, 28)",10,10.01
"(166, 72)",10,10.01
"(88, 243)",10,10.01
"(333, 89)",10,10.01
"(136, 1866)",10,10.01
"(11, 2357)",10,10.01
"(54, 1449)",10,10.01
"(409, 442)",10,10.01
"(1402, 101)",10,10.01
"(711, 108)",10,10.01
"(141, 549)",10,10.01
"(219, 89)",10,10.01
"(794, 9)",10,10.01
"(640, 9)",10,10.01
"(631, 102)",10,10.01
"(93, 334)",10,10.01
"(114, 891)",10,10.01
"(1458, 102)",10,10.01
"(407, 9)",10,10.01
"(93, 91)",10,10.01
"(179, 9)",10,10.01
"(88, 1558)",10,10.01
"(1196, 67)",10,10.01
"(193, 54)",10,10.01
"(449, 11)",10,10.01
"(54, 413)",10,10.01
"(11, 2224)",10,10.01
"(106, 9)",10,10.01
"(230, 102)",10,10.01
"(11, 2192)",10,10.01
"(102, 284)",10,10.01
"(227, 102)",10,10.01
"(88, 1803)",10,10.01
"(11, 2797)",10,10.01
"(102, 635)",10,10.01
"(93, 700)",10,10.01
"(292, 236)",10,10.01
"(128, 984)",10,10.01
"(88, 61)",10,10.01
"(226, 101)",10,10.01
"(11, 2769)",10,10.01
"(88, 65)",10,10.01
"(344, 94)",10,10.01
"(1485, 443)",10,10.01
"(558, 161)",10,10.01
"(93, 1140)",10,10.01
"(93, 582)",10,10.01
"(163, 1518)",10,10.01
"(261, 2520)",10,10.01
"(539, 54)",10,10.01
"(746, 11)",10,10.01
"(40, 3)",10,10.01
"(1163, 88)",10,10.01
"(9, 1815)",10,10.01
"(1382, 101)",10,10.01
"(117, 204)",10,10.01
"(329, 533)",10,10.01
"(94, 197)",10,10.01
"(54, 1403)",10,10.01
"(127, 714)",10,10.01
"(88, 1846)",10,10.01
"(127, 116)",10,10.01
"(90, 493)",10,10.01
"(48, 1371)",10,10.01
"(432, 9)",10,10.01
"(376, 11)",10,10.01
"(353, 506)",10,10.01
"(748, 54)",10,10.01
"(136, 953)",10,10.01
"(153, 415)",10,10.01
"(54, 1336)",10,10.01
"(872, 98)",10,10.01
"(174, 71)",10,10.01
"(1192, 230)",10,10.01
"(9, 1332)",10,10.01
"(570, 9)",10,10.01
"(101, 2439)",10,10.01
"(1642, 91)",10,10.01
"(184, 824)",10,10.01
"(88, 1307)",10,10.01
"(763, 818)",10,10.01
"(850, 1620)",10,10.01
"(2295, 1773)",10,10.01
"(65, 9)",10,10.01
"(9, 227)",10,10.01
"(88, 1573)",10,10.01
"(68, 87)",10,10.01
"(896, 9)",10,10.01
"(96, 369)",10,10.01
"(1773, 68)",10,10.01
"(132, 319)",10,10.01
"(706, 88)",10,10.01
"(101, 38)",10,10.01
"(93, 635)",10,10.01
"(282, 11)",10,10.01
"(144, 180)",10,10.01
"(57, 144)",10,10.01
"(329, 223)",10,10.01
"(117, 94)",10,10.01
"(30, 627)",10,10.01
"(183, 9)",10,10.01
"(136, 932)",10,10.01
"(219, 136)",10,10.01
"(197, 89)",10,10.01
"(524, 101)",10,10.01
"(2678, 1639)",10,10.01
"(88, 2678)",10,10.01
"(161, 54)",10,10.01
"(102, 768)",10,10.01
"(1945, 1114)",10,10.01
"(2154, 102)",10,10.01
"(371, 9)",10,10.01
"(399, 101)",10,10.01
"(798, 9)",9,9.01
"(184, 127)",9,9.01
"(94, 302)",9,9.01
"(89, 2696)",9,9.01
"(558, 103)",9,9.01
"(286, 89)",9,9.01
"(252, 333)",9,9.01
"(336, 385)",9,9.01
"(93, 65)",9,9.01
"(606, 153)",9,9.01
"(88, 1941)",9,9.01
"(702, 9)",9,9.01
"(2347, 1273)",9,9.01
"(145, 129)",9,9.01
"(93, 483)",9,9.01
"(88, 44)",9,9.01
"(292, 116)",9,9.01
"(205, 108)",9,9.01
"(981, 84)",9,9.01
"(93, 386)",9,9.01
"(221, 2853)",9,9.01
"(407, 11)",9,9.01
"(10, 315)",9,9.01
"(424, 381)",9,9.01
"(336, 213)",9,9.01
"(484, 153)",9,9.01
"(147, 172)",9,9.01
"(223, 445)",9,9.01
"(102, 1118)",9,9.01
"(9, 141)",9,9.01
"(223, 106)",9,9.01
"(144, 1805)",9,9.01
"(1339, 1786)",9,9.01
"(103, 94)",9,9.01
"(149, 153)",9,9.01
"(136, 841)",9,9.01
"(2072, 108)",9,9.01
"(299, 1578)",9,9.01
"(1120, 9)",9,9.01
"(386, 136)",9,9.01
"(89, 302)",9,9.01
"(669, 72)",9,9.01
"(1791, 102)",9,9.01
"(101, 2438)",9,9.01
"(93, 201)",9,9.01
"(203, 109)",9,9.01
"(2360, 87)",9,9.01
"(109, 94)",9,9.01
"(85, 378)",9,9.01
"(1651, 305)",9,9.01
"(88, 1756)",9,9.01
"(1213, 99)",9,9.01
"(88, 1402)",9,9.01
"(1397, 88)",9,9.01
"(171, 330)",9,9.01
"(214, 116)",9,9.01
"(88, 1254)",9,9.01
"(139, 87)",9,9.01
"(118, 120)",9,9.01
"(88, 1009)",9,9.01
"(1433, 160)",9,9.01
"(93, 183)",9,9.01
"(786, 9)",9,9.01
"(453, 102)",9,9.01
"(135, 286)",9,9.01
"(193, 2970)",9,9.01
"(983, 153)",9,9.01
"(2805, 72)",9,9.01
"(141, 951)",9,9.01
"(496, 84)",9,9.01
"(460, 181)",9,9.01
"(85, 2015)",9,9.01
"(120, 679)",9,9.01
"(88, 66)",9,9.01
"(140, 72)",9,9.01
"(837, 9)",9,9.01
"(24, 97)",9,9.01
"(225, 153)",9,9.01
"(577, 380)",9,9.01
"(88, 577)",9,9.01
"(218, 160)",9,9.01
"(11, 2786)",9,9.01
"(803, 246)",9,9.01
"(147, 134)",9,9.01
"(2145, 9)",9,9.01
"(161, 93)",9,9.01
"(773, 400)",9,9.01
"(2971, 72)",9,9.01
"(127, 475)",9,9.01
"(333, 267)",9,9.01
"(37, 592)",9,9.01
"(773, 1326)",9,9.01
"(570, 11)",9,9.01
"(54, 486)",9,9.01
"(88, 2692)",9,9.01
"(7, 104)",9,9.01
"(880, 571)",9,9.01
"(503, 101)",9,9.01
"(116, 136)",9,9.01
"(226, 272)",9,9.01
"(142, 204)",9,9.01
"(160, 96)",9,9.01
"(163, 181)",9,9.01
"(333, 161)",9,9.01
"(1267, 307)",9,9.01
"(701, 423)",9,9.01
"(93, 71)",9,9.01
"(93, 303)",9,9.01
"(88, 685)",9,9.01
"(563, 615)",9,9.01
"(493, 1635)",9,9.01
"(281, 245)",9,9.01
"(99, 94)",9,9.01
"(960, 88)",9,9.01
"(913, 11)",9,9.01
"(2424, 72)",9,9.01
"(93, 1259)",9,9.01
"(136, 132)",9,9.01
"(93, 991)",9,9.01
"(1069, 152)",9,9.01
"(160, 54)",9,9.01
"(193, 1692)",9,9.01
"(307, 11)",9,9.01
"(143, 1439)",9,9.01
"(88, 669)",9,9.01
"(525, 2779)",9,9.01
"(82, 54)",9,9.01
"(824, 117)",9,9.01
"(737, 11)",9,9.01
"(91, 360)",9,9.01
"(103, 147)",9,9.01
"(725, 738)",9,9.01
"(686, 117)",9,9.01
"(798, 84)",9,9.01
"(330, 88)",9,9.01
"(241, 117)",9,9.01
"(111, 11)",9,9.01
"(163, 344)",9,9.01
"(9, 658)",9,9.01
"(1326, 89)",9,9.01
"(3, 26)",9,9.01
"(709, 11)",9,9.01
"(1520, 188)",9,9.01
"(849, 1604)",9,9.01
"(382, 153)",9,9.01
"(9, 106)",9,9.01
"(388, 89)",9,9.01
"(98, 872)",9,9.01
"(181, 844)",9,9.01
"(1342, 103)",9,9.01
"(96, 475)",9,9.01
"(480, 957)",9,9.01
"(498, 423)",9,9.01
"(97, 708)",9,9.01
"(2307, 306)",9,9.01
"(715, 54)",9,9.01
"(96, 1093)",9,9.01
"(220, 163)",9,9.01
"(94, 142)",9,9.01
"(705, 97)",9,9.01
"(1598, 142)",9,9.01
"(9, 288)",9,9.01
"(683, 11)",9,9.01
"(204, 1257)",9,9.01
"(313, 293)",9,9.01
"(163, 240)",9,9.01
"(102, 302)",9,9.01
"(200, 687)",9,9.01
"(155, 147)",9,9.01
"(1196, 163)",9,9.01
"(315, 313)",9,9.01
"(88, 2218)",9,9.01
"(204, 1108)",9,9.01
"(2372, 102)",9,9.01
"(431, 97)",9,9.01
"(3, 40)",9,9.01
"(160, 102)",9,9.01
"(88, 738)",9,9.01
"(93, 56)",9,9.01
"(9, 2846)",9,9.01
"(521, 34)",9,9.01
"(197, 161)",9,9.01
"(67, 98)",9,9.01
"(1857, 293)",9,9.01
"(153, 708)",9,9.01
"(97, 759)",9,9.01
"(203, 204)",9,9.01
"(2825, 1830)",9,9.01
"(1142, 11)",9,9.01
"(72, 181)",9,9.01
"(817, 1292)",9,9.01
"(1471, 291)",9,9.01
"(2605, 179)",9,9.01
"(82, 142)",9,9.01
"(671, 11)",9,9.01
"(109, 155)",9,9.01
"(159, 73)",9,9.01
"(2302, 571)",9,9.01
"(72, 94)",9,9.01
"(1675, 11)",9,9.01
"(1295, 103)",9,9.01
"(93, 313)",9,9.01
"(163, 183)",9,9.01
"(54, 961)",9,9.01
"(88, 1378)",9,9.01
"(412, 95)",9,9.01
"(213, 181)",9,9.01
"(672, 123)",9,9.01
"(1289, 127)",9,9.01
"(34, 483)",9,9.01
"(97, 1021)",9,9.01
"(382, 9)",9,9.01
"(111, 101)",9,9.01
"(54, 233)",9,9.01
"(10, 71)",9,9.01
"(103, 96)",9,9.01
"(404, 9)",9,9.01
"(1558, 9)",9,9.01
"(9, 136)",9,9.01
"(181, 163)",9,9.01
"(1762, 10)",9,9.01
"(102, 9)",9,9.01
"(93, 322)",9,9.01
"(102, 91)",9,9.01
"(155, 267)",9,9.01
"(27, 212)",9,9.01
"(396, 54)",9,9.01
"(88, 982)",9,9.01
"(23, 153)",9,9.01
"(1090, 9)",9,9.01
"(225, 102)",9,9.01
"(1367, 72)",9,9.01
"(102, 1244)",9,9.01
"(73, 495)",9,9.01
"(9, 55)",9,9.01
"(73, 11)",9,9.01
"(134, 132)",9,9.01
"(604, 72)",9,9.01
"(152, 276)",9,9.01
"(388, 135)",9,9.01
"(1062, 190)",9,9.01
"(67, 304)",9,9.01
"(88, 272)",9,9.01
"(519, 1594)",9,9.01
"(252, 1757)",9,9.01
"(54, 55)",9,9.01
"(97, 602)",9,9.01
"(193, 134)",9,9.01
"(128, 511)",9,9.01
"(127, 11)",9,9.01
"(26, 91)",9,9.01
"(665, 93)",9,9.01
"(135, 1090)",9,9.01
"(2378, 111)",9,9.01
"(3, 356)",9,9.01
"(1146, 94)",9,9.01
"(261, 1454)",9,9.01
"(190, 96)",9,9.01
"(134, 271)",9,9.01
"(94, 190)",9,9.01
"(288, 117)",9,9.01
"(802, 2512)",9,9.01
"(66, 9)",9,9.01
"(671, 10)",9,9.01
"(1130, 9)",9,9.01
"(1940, 103)",9,9.01
"(88, 91)",9,9.01
"(2020, 58)",9,9.01
"(1124, 88)",9,9.01
"(88, 1413)",9,9.01
"(1446, 9)",9,9.01
"(88, 1850)",9,9.01
"(1684, 391)",9,9.01
"(9, 203)",9,9.01
"(498, 73)",9,9.01
"(778, 93)",9,9.01
"(85, 1770)",8,8.01
"(136, 184)",8,8.01
"(185, 499)",8,8.01
"(612, 101)",8,8.01
"(1264, 1783)",8,8.01
"(101, 351)",8,8.01
"(2618, 891)",8,8.01
"(76, 108)",8,8.01
"(552, 116)",8,8.01
"(1054, 9)",8,8.01
"(88, 76)",8,8.01
"(292, 134)",8,8.01
"(656, 9)",8,8.01
"(34, 451)",8,8.01
"(377, 236)",8,8.01
"(2345, 155)",8,8.01
"(72, 153)",8,8.01
"(468, 268)",8,8.01
"(951, 330)",8,8.01
"(93, 406)",8,8.01
"(1009, 9)",8,8.01
"(88, 1683)",8,8.01
"(453, 93)",8,8.01
"(317, 89)",8,8.01
"(88, 1471)",8,8.01
"(778, 9)",8,8.01
"(54, 665)",8,8.01
"(89, 288)",8,8.01
"(69, 1283)",8,8.01
"(24, 404)",8,8.01
"(756, 424)",8,8.01
"(539, 11)",8,8.01
"(1244, 9)",8,8.01
"(450, 103)",8,8.01
"(2218, 1066)",8,8.01
"(397, 907)",8,8.01
"(93, 179)",8,8.01
"(129, 98)",8,8.01
"(54, 351)",8,8.01
"(1881, 108)",8,8.01
"(432, 102)",8,8.01
"(97, 547)",8,8.01
"(65, 307)",8,8.01
"(676, 88)",8,8.01
"(294, 273)",8,8.01
"(1588, 103)",8,8.01
"(591, 9)",8,8.01
"(93, 422)",8,8.01
"(163, 503)",8,8.01
"(88, 1947)",8,8.01
"(229, 1668)",8,8.01
"(132, 429)",8,8.01
"(65, 101)",8,8.01
"(88, 1798)",8,8.01
"(54, 1078)",8,8.01
"(232, 553)",8,8.01
"(2729, 1452)",8,8.01
"(1788, 531)",8,8.01
"(93, 90)",8,8.01
"(1604, 11)",8,8.01
"(73, 344)",8,8.01
"(1659, 102)",8,8.01
"(88, 193)",8,8.01
"(256, 9)",8,8.01
"(179, 88)",8,8.01
"(1278, 941)",8,8.01
"(2258, 66)",8,8.01
"(69, 978)",8,8.01
"(117, 443)",8,8.01
"(432, 11)",8,8.01
"(383, 2072)",8,8.01
"(422, 237)",8,8.01
