ngram_ids,count,smoothed_count
"(144, 453)",1,1.01
"(116, 2562)",1,1.01
"(364, 116)",1,1.01
"(377, 345)",1,1.01
"(73, 1168)",1,1.01
"(1837, 258)",1,1.01
"(116, 1837)",1,1.01
"(2134, 116)",1,1.01
"(352, 2534)",1,1.01
"(2534, 95)",1,1.01
"(740, 1369)",1,1.01
"(806, 1336)",1,1.01
"(888, 584)",1,1.01
"(57, 888)",1,1.01
"(241, 546)",1,1.01
"(2466, 884)",1,1.01
"(546, 1232)",1,1.01
"(193, 99)",1,1.01
"(1232, 239)",1,1.01
"(116, 742)",1,1.01
"(239, 1490)",1,1.01
"(1880, 108)",1,1.01
"(166, 1880)",1,1.01
"(671, 147)",1,1.01
"(1336, 89)",1,1.01
"(116, 2831)",1,1.01
"(190, 584)",1,1.01
"(2040, 190)",1,1.01
"(190, 155)",1,1.01
"(1478, 190)",1,1.01
"(297, 1478)",1,1.01
"(814, 11)",1,1.01
"(114, 814)",1,1.01
"(89, 470)",1,1.01
"(1021, 134)",1,1.01
"(892, 1945)",1,1.01
"(134, 286)",1,1.01
"(272, 623)",1,1.01
"(2534, 11)",1,1.01
"(2653, 272)",1,1.01
"(605, 319)",1,1.01
"(129, 2653)",1,1.01
"(932, 310)",1,1.01
"(503, 2187)",1,1.01
"(310, 214)",1,1.01
"(1597, 440)",1,1.01
"(476, 1597)",1,1.01
"(226, 984)",1,1.01
"(225, 117)",1,1.01
"(556, 225)",1,1.01
"(894, 556)",1,1.01
"(385, 288)",1,1.01
"(141, 665)",1,1.01
"(225, 697)",1,1.01
"(853, 1555)",1,1.01
"(134, 2174)",1,1.01
"(556, 1018)",1,1.01
"(2174, 593)",1,1.01
"(2080, 380)",1,1.01
"(554, 2080)",1,1.01
"(171, 554)",1,1.01
"(728, 98)",1,1.01
"(1082, 728)",1,1.01
"(612, 171)",1,1.01
"(73, 612)",1,1.01
"(114, 748)",1,1.01
"(1253, 625)",1,1.01
"(748, 2212)",1,1.01
"(853, 734)",1,1.01
"(11, 2571)",1,1.01
"(1494, 350)",1,1.01
"(79, 11)",1,1.01
"(446, 106)",1,1.01
"(117, 2496)",1,1.01
"(993, 117)",1,1.01
"(503, 1253)",1,1.01
"(382, 503)",1,1.01
"(163, 382)",1,1.01
"(223, 2864)",1,1.01
"(1108, 89)",1,1.01
"(270, 792)",1,1.01
"(153, 54)",1,1.01
"(1562, 153)",1,1.01
"(241, 982)",1,1.01
"(942, 1984)",1,1.01
"(642, 1030)",1,1.01
"(1081, 350)",1,1.01
"(891, 495)",1,1.01
"(60, 891)",1,1.01
"(459, 60)",1,1.01
"(1284, 459)",1,1.01
"(141, 1284)",1,1.01
"(2462, 11)",1,1.01
"(106, 2468)",1,1.01
"(2468, 1348)",1,1.01
"(1169, 142)",1,1.01
"(1348, 11)",1,1.01
"(574, 2339)",1,1.01
"(350, 492)",1,1.01
"(511, 241)",1,1.01
"(290, 2557)",1,1.01
"(56, 511)",1,1.01
"(9, 167)",1,1.01
"(78, 72)",1,1.01
"(94, 1025)",1,1.01
"(135, 934)",1,1.01
"(416, 2900)",1,1.01
"(555, 416)",1,1.01
"(2192, 555)",1,1.01
"(4, 2192)",1,1.01
"(581, 270)",1,1.01
"(127, 1471)",1,1.01
"(1137, 134)",1,1.01
"(163, 91)",1,1.01
"(98, 1271)",1,1.01
"(290, 1825)",1,1.01
"(543, 93)",1,1.01
"(416, 425)",1,1.01
"(421, 416)",1,1.01
"(72, 421)",1,1.01
"(519, 1468)",1,1.01
"(58, 519)",1,1.01
"(1825, 1577)",1,1.01
"(102, 106)",1,1.01
"(1577, 231)",1,1.01
"(258, 2115)",1,1.01
"(231, 228)",1,1.01
"(581, 134)",1,1.01
"(288, 1471)",1,1.01
"(228, 180)",1,1.01
"(106, 608)",1,1.01
"(99, 95)",1,1.01
"(252, 195)",1,1.01
"(409, 2548)",1,1.01
"(865, 96)",1,1.01
"(281, 865)",1,1.01
"(94, 302)",1,1.01
"(1678, 223)",1,1.01
"(59, 92)",1,1.01
"(92, 65)",1,1.01
"(65, 178)",1,1.01
"(616, 94)",1,1.01
"(1111, 270)",1,1.01
"(2687, 1111)",1,1.01
"(302, 2687)",1,1.01
"(178, 99)",1,1.01
"(670, 109)",1,1.01
"(195, 1687)",1,1.01
"(440, 102)",1,1.01
"(106, 440)",1,1.01
"(1564, 106)",1,1.01
"(241, 283)",1,1.01
"(1011, 130)",1,1.01
"(258, 1011)",1,1.01
"(581, 106)",1,1.01
"(2054, 133)",1,1.01
"(310, 2054)",1,1.01
"(1728, 270)",1,1.01
"(542, 1728)",1,1.01
"(1687, 188)",1,1.01
"(740, 2151)",1,1.01
"(180, 473)",1,1.01
"(147, 2500)",1,1.01
"(740, 112)",1,1.01
"(166, 486)",1,1.01
"(2203, 11)",1,1.01
"(161, 701)",1,1.01
"(307, 1717)",1,1.01
"(130, 1209)",1,1.01
"(359, 10)",1,1.01
"(69, 359)",1,1.01
"(177, 69)",1,1.01
"(1209, 1064)",1,1.01
"(831, 166)",1,1.01
"(1833, 831)",1,1.01
"(274, 2525)",1,1.01
"(129, 350)",1,1.01
"(101, 827)",1,1.01
"(1626, 258)",1,1.01
"(116, 701)",1,1.01
"(1003, 203)",1,1.01
"(839, 166)",1,1.01
"(372, 839)",1,1.01
"(629, 290)",1,1.01
"(1434, 9)",1,1.01
"(791, 130)",1,1.01
"(54, 1318)",1,1.01
"(1130, 9)",1,1.01
"(9, 1130)",1,1.01
"(1845, 135)",1,1.01
"(136, 203)",1,1.01
"(827, 1268)",1,1.01
"(575, 138)",1,1.01
"(10, 462)",1,1.01
"(1006, 791)",1,1.01
"(1362, 88)",1,1.01
"(176, 1362)",1,1.01
"(946, 176)",1,1.01
"(897, 946)",1,1.01
"(119, 897)",1,1.01
"(138, 290)",1,1.01
"(427, 203)",1,1.01
"(2772, 101)",1,1.01
"(72, 942)",1,1.01
"(57, 11)",1,1.01
"(462, 7)",1,1.01
"(135, 1231)",1,1.01
"(1268, 172)",1,1.01
"(408, 218)",1,1.01
"(402, 408)",1,1.01
"(366, 402)",1,1.01
"(1389, 290)",1,1.01
"(2250, 101)",1,1.01
"(347, 2250)",1,1.01
"(2443, 347)",1,1.01
"(88, 2443)",1,1.01
"(2896, 102)",1,1.01
"(99, 2896)",1,1.01
"(159, 2594)",1,1.01
"(588, 99)",1,1.01
"(78, 853)",1,1.01
"(360, 416)",1,1.01
"(101, 110)",1,1.01
"(2863, 753)",1,1.01
"(1589, 1964)",1,1.01
"(93, 1589)",1,1.01
"(173, 777)",1,1.01
"(598, 59)",1,1.01
"(351, 203)",1,1.01
"(119, 351)",1,1.01
"(158, 3)",1,1.01
"(3, 637)",1,1.01
"(307, 355)",1,1.01
"(926, 307)",1,1.01
"(894, 926)",1,1.01
"(239, 203)",1,1.01
"(637, 111)",1,1.01
"(90, 286)",1,1.01
"(193, 672)",1,1.01
"(1940, 2234)",1,1.01
"(9, 1513)",1,1.01
"(119, 604)",1,1.01
"(105, 74)",1,1.01
"(102, 2342)",1,1.01
"(2906, 88)",1,1.01
"(351, 2906)",1,1.01
"(1718, 1829)",1,1.01
"(54, 1718)",1,1.01
"(224, 89)",1,1.01
"(2342, 34)",1,1.01
"(442, 1031)",1,1.01
"(1964, 89)",1,1.01
"(383, 669)",1,1.01
"(147, 91)",1,1.01
"(389, 383)",1,1.01
"(1872, 145)",1,1.01
"(1113, 165)",1,1.01
"(571, 2822)",1,1.01
"(165, 594)",1,1.01
"(2168, 156)",1,1.01
"(560, 2168)",1,1.01
"(54, 2422)",1,1.01
"(2422, 3)",1,1.01
"(78, 1555)",1,1.01
"(311, 78)",1,1.01
"(3, 458)",1,1.01
"(383, 111)",1,1.01
"(172, 389)",1,1.01
"(28, 1399)",1,1.01
"(2750, 89)",1,1.01
"(109, 2750)",1,1.01
"(971, 60)",1,1.01
"(633, 971)",1,1.01
"(90, 633)",1,1.01
"(853, 98)",1,1.01
"(73, 55)",1,1.01
"(328, 109)",1,1.01
"(28, 137)",1,1.01
"(137, 290)",1,1.01
"(98, 1255)",1,1.01
"(1399, 98)",1,1.01
"(2585, 9)",1,1.01
"(183, 2585)",1,1.01
"(359, 183)",1,1.01
"(93, 243)",1,1.01
"(343, 1328)",1,1.01
"(1549, 4)",1,1.01
"(97, 363)",1,1.01
"(90, 278)",1,1.01
"(289, 56)",1,1.01
"(100, 1111)",1,1.01
"(93, 2503)",1,1.01
"(268, 2029)",1,1.01
"(78, 1931)",1,1.01
"(2312, 78)",1,1.01
"(2503, 109)",1,1.01
"(108, 280)",1,1.01
"(1596, 797)",1,1.01
"(237, 406)",1,1.01
"(2534, 993)",1,1.01
"(93, 2534)",1,1.01
"(143, 306)",1,1.01
"(1187, 267)",1,1.01
"(1072, 2683)",1,1.01
"(309, 2055)",1,1.01
"(93, 2385)",1,1.01
"(2055, 390)",1,1.01
"(161, 489)",1,1.01
"(381, 161)",1,1.01
"(210, 381)",1,1.01
"(116, 210)",1,1.01
"(438, 237)",1,1.01
"(406, 2306)",1,1.01
"(130, 359)",1,1.01
"(263, 518)",1,1.01
"(2984, 267)",1,1.01
"(65, 2984)",1,1.01
"(963, 65)",1,1.01
"(9, 963)",1,1.01
"(1745, 319)",1,1.01
"(2927, 1745)",1,1.01
"(1193, 2927)",1,1.01
"(141, 1193)",1,1.01
"(1306, 372)",1,1.01
"(372, 2444)",1,1.01
"(1479, 127)",1,1.01
"(561, 109)",1,1.01
"(561, 1163)",1,1.01
"(406, 506)",1,1.01
"(88, 961)",1,1.01
"(104, 1215)",1,1.01
"(993, 104)",1,1.01
"(272, 316)",1,1.01
"(1633, 88)",1,1.01
"(58, 315)",1,1.01
"(188, 1142)",1,1.01
"(1142, 390)",1,1.01
"(390, 302)",1,1.01
"(302, 406)",1,1.01
"(1202, 1784)",1,1.01
"(1225, 1202)",1,1.01
"(142, 1113)",1,1.01
"(753, 383)",1,1.01
"(155, 241)",1,1.01
"(383, 1708)",1,1.01
"(103, 1463)",1,1.01
"(76, 143)",1,1.01
"(1815, 88)",1,1.01
"(9, 1815)",1,1.01
"(103, 64)",1,1.01
"(726, 784)",1,1.01
"(191, 58)",1,1.01
"(1394, 1983)",1,1.01
"(430, 1394)",1,1.01
"(73, 430)",1,1.01
"(366, 99)",1,1.01
"(113, 396)",1,1.01
"(172, 319)",1,1.01
"(348, 135)",1,1.01
"(543, 194)",1,1.01
"(659, 454)",1,1.01
"(383, 853)",1,1.01
"(278, 1528)",1,1.01
"(1060, 278)",1,1.01
"(200, 54)",1,1.01
"(69, 200)",1,1.01
"(300, 69)",1,1.01
"(300, 126)",1,1.01
"(4, 241)",1,1.01
"(24, 640)",1,1.01
"(737, 24)",1,1.01
"(453, 437)",1,1.01
"(1463, 9)",1,1.01
"(942, 54)",1,1.01
"(826, 942)",1,1.01
"(378, 596)",1,1.01
"(2658, 11)",1,1.01
"(201, 221)",1,1.01
"(1858, 93)",1,1.01
"(560, 1858)",1,1.01
"(1771, 101)",1,1.01
"(147, 1771)",1,1.01
"(101, 932)",1,1.01
"(556, 117)",1,1.01
"(130, 556)",1,1.01
"(932, 371)",1,1.01
"(171, 32)",1,1.01
"(449, 1262)",1,1.01
"(137, 255)",1,1.01
"(942, 94)",1,1.01
"(191, 63)",1,1.01
"(1405, 191)",1,1.01
"(560, 1405)",1,1.01
"(258, 560)",1,1.01
"(9, 2695)",1,1.01
"(92, 1650)",1,1.01
"(223, 791)",1,1.01
"(89, 377)",1,1.01
"(791, 826)",1,1.01
"(106, 2387)",1,1.01
"(2021, 106)",1,1.01
"(93, 2021)",1,1.01
"(214, 50)",1,1.01
"(2573, 2269)",1,1.01
"(2269, 270)",1,1.01
"(90, 35)",1,1.01
"(73, 710)",1,1.01
"(10, 1790)",1,1.01
"(377, 690)",1,1.01
"(188, 2240)",1,1.01
"(2240, 11)",1,1.01
"(74, 1781)",1,1.01
"(31, 74)",1,1.01
"(130, 44)",1,1.01
"(44, 90)",1,1.01
"(1052, 2132)",1,1.01
"(196, 101)",1,1.01
"(167, 100)",1,1.01
"(272, 1168)",1,1.01
"(2694, 10)",1,1.01
"(35, 2498)",1,1.01
"(193, 1139)",1,1.01
"(2498, 28)",1,1.01
"(1467, 104)",1,1.01
"(104, 143)",1,1.01
"(860, 984)",1,1.01
"(68, 350)",1,1.01
"(56, 2977)",1,1.01
"(2977, 775)",1,1.01
"(775, 271)",1,1.01
"(932, 142)",1,1.01
"(1708, 2064)",1,1.01
"(147, 2694)",1,1.01
"(10, 903)",1,1.01
"(10, 154)",1,1.01
"(56, 140)",1,1.01
"(1222, 191)",1,1.01
"(570, 149)",1,1.01
"(149, 73)",1,1.01
"(830, 74)",1,1.01
"(74, 1971)",1,1.01
"(139, 112)",1,1.01
"(1828, 73)",1,1.01
"(1971, 530)",1,1.01
"(2543, 54)",1,1.01
"(89, 203)",1,1.01
"(310, 221)",1,1.01
"(140, 310)",1,1.01
"(974, 90)",1,1.01
"(903, 2459)",1,1.01
"(1484, 1192)",1,1.01
"(462, 1800)",1,1.01
"(480, 2445)",1,1.01
"(2445, 539)",1,1.01
"(93, 1888)",1,1.01
"(1553, 96)",1,1.01
"(1888, 54)",1,1.01
"(9, 131)",1,1.01
"(1968, 502)",1,1.01
"(170, 1968)",1,1.01
"(93, 1483)",1,1.01
"(2046, 389)",1,1.01
"(188, 111)",1,1.01
"(470, 1678)",1,1.01
"(371, 470)",1,1.01
"(2272, 60)",1,1.01
"(231, 265)",1,1.01
"(47, 231)",1,1.01
"(2955, 47)",1,1.01
"(1551, 2955)",1,1.01
"(137, 1551)",1,1.01
"(39, 137)",1,1.01
"(201, 39)",1,1.01
"(1137, 88)",1,1.01
"(584, 191)",1,1.01
"(1479, 104)",1,1.01
"(101, 1479)",1,1.01
"(300, 2690)",1,1.01
"(671, 1859)",1,1.01
"(78, 671)",1,1.01
"(44, 282)",1,1.01
"(332, 2287)",1,1.01
"(136, 332)",1,1.01
"(2927, 136)",1,1.01
"(141, 2927)",1,1.01
"(2089, 398)",1,1.01
"(738, 102)",1,1.01
"(398, 555)",1,1.01
"(2006, 191)",1,1.01
"(2742, 2006)",1,1.01
"(2179, 97)",1,1.01
"(97, 713)",1,1.01
"(2449, 54)",1,1.01
"(265, 107)",1,1.01
"(107, 2955)",1,1.01
"(2955, 93)",1,1.01
"(130, 674)",1,1.01
"(626, 745)",1,1.01
"(181, 1955)",1,1.01
"(10, 322)",1,1.01
"(67, 10)",1,1.01
"(1955, 270)",1,1.01
"(599, 376)",1,1.01
"(531, 93)",1,1.01
"(1764, 531)",1,1.01
"(129, 1764)",1,1.01
"(1606, 129)",1,1.01
"(177, 1606)",1,1.01
"(68, 822)",1,1.01
"(1459, 130)",1,1.01
"(370, 93)",1,1.01
"(273, 200)",1,1.01
"(2804, 273)",1,1.01
"(102, 2804)",1,1.01
"(2309, 102)",1,1.01
"(93, 2309)",1,1.01
"(1260, 78)",1,1.01
"(28, 1260)",1,1.01
"(149, 531)",1,1.01
"(2159, 270)",1,1.01
"(2018, 72)",1,1.01
"(635, 2018)",1,1.01
"(93, 2695)",1,1.01
"(394, 1834)",1,1.01
"(1120, 394)",1,1.01
"(2207, 942)",1,1.01
"(980, 9)",1,1.01
"(67, 2935)",1,1.01
"(845, 127)",1,1.01
"(1035, 213)",1,1.01
"(1376, 1132)",1,1.01
"(1082, 55)",1,1.01
"(276, 2852)",1,1.01
"(740, 89)",1,1.01
"(1750, 88)",1,1.01
"(4, 1750)",1,1.01
"(102, 4)",1,1.01
"(2989, 102)",1,1.01
"(1752, 2989)",1,1.01
"(335, 980)",1,1.01
"(56, 830)",1,1.01
"(272, 2792)",1,1.01
"(72, 222)",1,1.01
"(253, 88)",1,1.01
"(102, 251)",1,1.01
"(2792, 662)",1,1.01
"(489, 959)",1,1.01
"(1462, 348)",1,1.01
"(2634, 831)",1,1.01
"(348, 1035)",1,1.01
"(1035, 1064)",1,1.01
"(160, 1288)",1,1.01
"(2661, 219)",1,1.01
"(90, 56)",1,1.01
"(149, 845)",1,1.01
"(942, 155)",1,1.01
"(116, 1991)",1,1.01
"(2864, 942)",1,1.01
"(1717, 54)",1,1.01
"(181, 1717)",1,1.01
"(191, 451)",1,1.01
"(942, 1146)",1,1.01
"(481, 1249)",1,1.01
"(1146, 258)",1,1.01
"(590, 10)",1,1.01
"(922, 590)",1,1.01
"(258, 922)",1,1.01
"(666, 276)",1,1.01
"(1991, 296)",1,1.01
"(2200, 116)",1,1.01
"(533, 116)",1,1.01
"(171, 2200)",1,1.01
"(130, 101)",1,1.01
"(323, 1108)",1,1.01
"(690, 672)",1,1.01
"(1287, 1387)",1,1.01
"(416, 1793)",1,1.01
"(340, 89)",1,1.01
"(198, 258)",1,1.01
"(1014, 118)",1,1.01
"(89, 1709)",1,1.01
"(1649, 89)",1,1.01
"(257, 605)",1,1.01
"(99, 2272)",1,1.01
"(264, 430)",1,1.01
"(640, 104)",1,1.01
"(164, 60)",1,1.01
"(103, 213)",1,1.01
"(2037, 103)",1,1.01
"(272, 710)",1,1.01
"(1131, 755)",1,1.01
"(489, 992)",1,1.01
"(353, 489)",1,1.01
"(147, 353)",1,1.01
"(29, 139)",1,1.01
"(2682, 96)",1,1.01
"(705, 2682)",1,1.01
"(762, 705)",1,1.01
"(257, 89)",1,1.01
"(626, 203)",1,1.01
"(9, 1664)",1,1.01
"(139, 392)",1,1.01
"(392, 1884)",1,1.01
"(1884, 100)",1,1.01
"(689, 72)",1,1.01
"(61, 689)",1,1.01
"(265, 61)",1,1.01
"(54, 1573)",1,1.01
"(1573, 350)",1,1.01
"(1035, 656)",1,1.01
"(823, 625)",1,1.01
"(234, 290)",1,1.01
"(1006, 290)",1,1.01
"(237, 1316)",1,1.01
"(114, 2555)",1,1.01
"(686, 2338)",1,1.01
"(406, 620)",1,1.01
"(1922, 746)",1,1.01
"(1285, 605)",1,1.01
"(93, 1491)",1,1.01
"(1240, 2303)",1,1.01
"(178, 10)",1,1.01
"(845, 817)",1,1.01
"(171, 845)",1,1.01
"(296, 171)",1,1.01
"(598, 296)",1,1.01
"(1313, 598)",1,1.01
"(2303, 101)",1,1.01
"(123, 1167)",1,1.01
"(746, 1300)",1,1.01
"(2709, 89)",1,1.01
"(620, 1563)",1,1.01
"(1551, 63)",1,1.01
"(117, 2987)",1,1.01
"(211, 117)",1,1.01
"(188, 985)",1,1.01
"(2992, 188)",1,1.01
"(449, 2992)",1,1.01
"(2823, 1697)",1,1.01
"(104, 2823)",1,1.01
"(530, 104)",1,1.01
"(348, 530)",1,1.01
"(245, 272)",1,1.01
"(163, 245)",1,1.01
"(290, 2795)",1,1.01
"(2795, 453)",1,1.01
"(1036, 134)",1,1.01
"(503, 11)",1,1.01
"(2212, 421)",1,1.01
"(339, 2631)",1,1.01
"(2781, 243)",1,1.01
"(101, 2781)",1,1.01
"(1585, 421)",1,1.01
"(409, 670)",1,1.01
"(377, 1226)",1,1.01
"(670, 113)",1,1.01
"(260, 531)",1,1.01
"(380, 72)",1,1.01
"(113, 282)",1,1.01
"(2742, 2814)",1,1.01
"(1180, 94)",1,1.01
"(2735, 1801)",1,1.01
"(560, 1180)",1,1.01
"(72, 560)",1,1.01
"(709, 72)",1,1.01
"(26, 745)",1,1.01
"(376, 743)",1,1.01
"(179, 376)",1,1.01
"(1111, 89)",1,1.01
"(104, 1111)",1,1.01
"(2534, 60)",1,1.01
"(88, 2534)",1,1.01
"(54, 2340)",1,1.01
"(2340, 264)",1,1.01
"(2612, 134)",1,1.01
"(1801, 11)",1,1.01
"(353, 2089)",1,1.01
"(268, 1876)",1,1.01
"(153, 458)",1,1.01
"(132, 1200)",1,1.01
"(1200, 339)",1,1.01
"(581, 25)",1,1.01
"(118, 1028)",1,1.01
"(1245, 237)",1,1.01
"(117, 1245)",1,1.01
"(1345, 577)",1,1.01
"(409, 9)",1,1.01
"(91, 208)",1,1.01
"(2541, 630)",1,1.01
"(198, 2541)",1,1.01
"(2683, 180)",1,1.01
"(88, 2811)",1,1.01
"(102, 2683)",1,1.01
"(1876, 850)",1,1.01
"(172, 462)",1,1.01
"(462, 96)",1,1.01
"(93, 2029)",1,1.01
"(300, 46)",1,1.01
"(1872, 1838)",1,1.01
"(1962, 132)",1,1.01
"(1556, 844)",1,1.01
"(132, 91)",1,1.01
"(91, 2612)",1,1.01
"(2811, 87)",1,1.01
"(104, 2661)",1,1.01
"(99, 165)",1,1.01
"(95, 134)",1,1.01
"(109, 1537)",1,1.01
"(91, 788)",1,1.01
"(2269, 555)",1,1.01
"(715, 942)",1,1.01
"(1029, 2434)",1,1.01
"(942, 254)",1,1.01
"(560, 326)",1,1.01
"(214, 1035)",1,1.01
"(263, 760)",1,1.01
"(171, 1015)",1,1.01
"(114, 181)",1,1.01
"(181, 2115)",1,1.01
"(977, 127)",1,1.01
"(158, 977)",1,1.01
"(9, 1585)",1,1.01
"(1585, 11)",1,1.01
"(1389, 106)",1,1.01
"(1593, 101)",1,1.01
"(223, 281)",1,1.01
"(157, 102)",1,1.01
"(93, 118)",1,1.01
"(101, 1874)",1,1.01
"(118, 105)",1,1.01
"(629, 2634)",1,1.01
"(152, 629)",1,1.01
"(105, 90)",1,1.01
"(240, 69)",1,1.01
"(307, 136)",1,1.01
"(788, 434)",1,1.01
"(3, 2269)",1,1.01
"(1785, 3)",1,1.01
"(195, 2596)",1,1.01
"(116, 579)",1,1.01
"(111, 667)",1,1.01
"(2159, 11)",1,1.01
"(2269, 2932)",1,1.01
"(254, 134)",1,1.01
"(1133, 1418)",1,1.01
"(57, 1133)",1,1.01
"(2340, 145)",1,1.01
"(241, 2340)",1,1.01
"(187, 511)",1,1.01
"(93, 187)",1,1.01
"(2596, 349)",1,1.01
"(134, 264)",1,1.01
"(1466, 1418)",1,1.01
"(2512, 89)",1,1.01
"(93, 802)",1,1.01
"(132, 62)",1,1.01
"(760, 132)",1,1.01
"(976, 54)",1,1.01
"(252, 976)",1,1.01
"(966, 3)",1,1.01
"(3, 41)",1,1.01
"(292, 1063)",1,1.01
"(2969, 79)",1,1.01
"(41, 111)",1,1.01
"(1418, 88)",1,1.01
"(90, 2111)",1,1.01
"(2111, 2662)",1,1.01
"(2662, 584)",1,1.01
"(109, 111)",1,1.01
"(2822, 172)",1,1.01
"(203, 2822)",1,1.01
"(1763, 462)",1,1.01
"(166, 1763)",1,1.01
"(2167, 101)",1,1.01
"(93, 205)",1,1.01
"(247, 398)",1,1.01
"(73, 247)",1,1.01
"(576, 88)",1,1.01
"(436, 54)",1,1.01
"(102, 314)",1,1.01
"(1016, 290)",1,1.01
"(6, 32)",1,1.01
"(286, 1930)",1,1.01
"(58, 371)",1,1.01
"(32, 138)",1,1.01
"(834, 118)",1,1.01
"(257, 127)",1,1.01
"(979, 371)",1,1.01
"(603, 1742)",1,1.01
"(803, 603)",1,1.01
"(270, 803)",1,1.01
"(1271, 270)",1,1.01
"(1360, 113)",1,1.01
"(1178, 1360)",1,1.01
"(134, 1178)",1,1.01
"(127, 276)",1,1.01
"(1930, 10)",1,1.01
"(584, 166)",1,1.01
"(135, 1946)",1,1.01
"(1910, 339)",1,1.01
"(1165, 218)",1,1.01
"(390, 11)",1,1.01
"(2109, 390)",1,1.01
"(261, 2109)",1,1.01
"(688, 1855)",1,1.01
"(2708, 93)",1,1.01
"(333, 2708)",1,1.01
"(252, 333)",1,1.01
"(666, 784)",1,1.01
"(1076, 142)",1,1.01
"(252, 1076)",1,1.01
"(382, 523)",1,1.01
"(10, 2427)",1,1.01
"(436, 96)",1,1.01
"(3, 436)",1,1.01
"(134, 1000)",1,1.01
"(105, 214)",1,1.01
"(190, 170)",1,1.01
"(1000, 2651)",1,1.01
"(2651, 666)",1,1.01
"(666, 94)",1,1.01
"(93, 587)",1,1.01
"(2603, 103)",1,1.01
"(2770, 2603)",1,1.01
"(2427, 102)",1,1.01
"(579, 497)",1,1.01
"(99, 254)",1,1.01
"(644, 9)",1,1.01
"(91, 674)",1,1.01
"(100, 1393)",1,1.01
"(159, 100)",1,1.01
"(41, 159)",1,1.01
"(942, 605)",1,1.01
"(826, 577)",1,1.01
"(1177, 826)",1,1.01
"(2228, 1177)",1,1.01
"(130, 2465)",1,1.01
"(132, 74)",1,1.01
"(88, 132)",1,1.01
"(605, 699)",1,1.01
"(876, 545)",1,1.01
"(141, 876)",1,1.01
"(130, 2306)",1,1.01
"(204, 906)",1,1.01
"(699, 1913)",1,1.01
"(93, 841)",1,1.01
"(1085, 93)",1,1.01
"(1913, 9)",1,1.01
"(93, 942)",1,1.01
"(942, 1038)",1,1.01
"(116, 1834)",1,1.01
"(1038, 145)",1,1.01
"(2178, 2854)",1,1.01
"(615, 2178)",1,1.01
"(117, 973)",1,1.01
"(1120, 117)",1,1.01
"(1393, 93)",1,1.01
"(93, 165)",1,1.01
"(2505, 9)",1,1.01
"(109, 2955)",1,1.01
"(237, 283)",1,1.01
"(2201, 237)",1,1.01
"(381, 2201)",1,1.01
"(297, 1664)",1,1.01
"(1754, 72)",1,1.01
"(59, 1754)",1,1.01
"(2872, 59)",1,1.01
"(454, 1023)",1,1.01
"(1095, 155)",1,1.01
"(204, 261)",1,1.01
"(531, 1917)",1,1.01
"(2955, 1651)",1,1.01
"(164, 109)",1,1.01
"(165, 1651)",1,1.01
"(38, 54)",1,1.01
"(544, 88)",1,1.01
"(159, 105)",1,1.01
"(359, 159)",1,1.01
"(167, 359)",1,1.01
"(1193, 2663)",1,1.01
"(147, 1193)",1,1.01
"(2199, 365)",1,1.01
"(89, 2199)",1,1.01
"(2653, 89)",1,1.01
"(9, 2653)",1,1.01
"(147, 2505)",1,1.01
"(1516, 1120)",1,1.01
"(1136, 2287)",1,1.01
"(119, 142)",1,1.01
"(1003, 96)",1,1.01
"(914, 2235)",1,1.01
"(101, 170)",1,1.01
"(237, 1982)",1,1.01
"(129, 110)",1,1.01
"(1698, 555)",1,1.01
"(117, 299)",1,1.01
"(1237, 267)",1,1.01
"(2922, 11)",1,1.01
"(166, 2922)",1,1.01
"(2820, 155)",1,1.01
"(116, 2820)",1,1.01
"(290, 555)",1,1.01
"(273, 108)",1,1.01
"(241, 1698)",1,1.01
"(170, 273)",1,1.01
"(271, 170)",1,1.01
"(180, 10)",1,1.01
"(94, 180)",1,1.01
"(284, 94)",1,1.01
"(1379, 6)",1,1.01
"(853, 534)",1,1.01
"(300, 853)",1,1.01
"(841, 1469)",1,1.01
"(109, 841)",1,1.01
"(72, 608)",1,1.01
"(1389, 587)",1,1.01
"(2235, 93)",1,1.01
"(101, 1688)",1,1.01
"(823, 2133)",1,1.01
"(1283, 11)",1,1.01
"(142, 1030)",1,1.01
"(2277, 166)",1,1.01
"(1557, 330)",1,1.01
"(701, 9)",1,1.01
"(1449, 117)",1,1.01
"(149, 1449)",1,1.01
"(2702, 271)",1,1.01
"(322, 2702)",1,1.01
"(1035, 563)",1,1.01
"(563, 1283)",1,1.01
"(154, 534)",1,1.01
"(583, 154)",1,1.01
"(241, 1098)",1,1.01
"(1688, 69)",1,1.01
"(603, 241)",1,1.01
"(161, 444)",1,1.01
"(102, 161)",1,1.01
"(109, 584)",1,1.01
"(2269, 1678)",1,1.01
"(3, 1335)",1,1.01
"(254, 241)",1,1.01
"(709, 332)",1,1.01
"(119, 709)",1,1.01
"(558, 1037)",1,1.01
"(160, 1567)",1,1.01
"(69, 354)",1,1.01
"(1469, 468)",1,1.01
"(468, 1991)",1,1.01
"(1991, 662)",1,1.01
"(2994, 581)",1,1.01
"(109, 1556)",1,1.01
"(150, 290)",1,1.01
"(1159, 90)",1,1.01
"(136, 1159)",1,1.01
"(2665, 117)",1,1.01
"(460, 2665)",1,1.01
"(306, 1852)",1,1.01
"(198, 1974)",1,1.01
